0.01,0.001,1.0,1.0,3.05396,0.0001,0.3550528,0.0001,0.0001,5.455272,0.5,1.25,12.5,1.0,NaN,3.5868571005894324e-5,23.0
0.01,0.001,1.0,1.0,3.4900463925839187,0.0001,0.40339345637273905,0.0001,0.0001,5.736880313937753,0.5,1.25,12.5,1.0,NaN,3.1616129453482815e-5,23.0
0.01,0.001,1.0,1.0,4.653229308894664,0.0001,0.3584667535807861,0.0001,0.0001,5.898268667078369,0.5,1.25,12.5,1.0,NaN,2.3395658967154442e-5,24.0
0.01,0.001,1.0,1.0,4.653229308894664,0.0001,0.3584667535807861,0.0001,0.0001,5.898268667078369,0.5,1.25,12.5,1.0,NaN,2.3395658967154442e-5,24.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
0.01,0.001,1.0,1.0,5.450856848847947,0.0001,0.40135585127074425,0.0001,0.0001,6.590399426039894,0.5,1.25,12.5,1.0,NaN,1.9975440291238663e-5,25.0
