0.01,0.001,1.0,1.0,0.10196943895912595,0.0001,0.07831350582473978,0.0001,0.0001,0.05043113981571904,0.5,1.25,12.5,1.0,NaN,0.39694222645652766,0.0
0.01,0.001,1.0,1.0,0.09626963599394162,0.0001,0.07446016836778477,0.0001,0.0001,0.04964763570788763,0.5,1.25,12.5,1.0,NaN,0.4060100057735427,0.0
0.01,0.001,1.0,1.0,0.08368937200350217,0.0001,0.08652952811372362,0.0001,0.0001,0.04226461919740446,0.5,1.25,12.5,1.0,NaN,0.3978060734476942,0.0
0.01,0.001,1.0,1.0,0.10231156077319375,0.0001,0.12128304836353185,0.0001,0.0001,0.0339451792604504,0.5,1.25,12.5,1.0,NaN,0.3673104614032509,0.0
0.01,0.001,1.0,1.0,0.07229059789345625,0.0001,0.09795469113920095,0.0001,0.0001,0.03364582195023544,0.5,1.25,12.5,1.0,NaN,0.4027340324343413,0.0
0.01,0.001,1.0,1.0,0.09198494558958027,0.0001,0.09443128148581277,0.0001,0.0001,0.03699664386652677,0.5,1.25,12.5,1.0,NaN,0.3984177162840618,0.0
0.01,0.001,1.0,1.0,0.08913727721849803,0.0001,0.10553065380694504,0.0001,0.0001,0.05013148682048125,0.5,1.25,12.5,1.0,NaN,0.3508633835881608,0.0
0.01,0.001,1.0,1.0,0.057484609377199326,0.0001,0.11542881268506078,0.0001,0.0001,0.04930597286047187,0.5,1.25,12.5,1.0,NaN,0.3397787483763619,0.0
0.01,0.001,1.0,1.0,0.03238691486057588,0.0001,0.1589386012281662,0.0001,0.0001,0.04332125924137336,0.5,1.25,12.5,1.0,NaN,0.3097963154312488,0.0
0.01,0.001,1.0,1.0,0.034275032249265355,0.0001,0.1485930552698185,0.0001,0.0001,0.07242874597513484,0.5,1.25,12.5,1.0,NaN,0.2776728639592378,0.0
0.01,0.001,1.0,1.0,0.03962374187617409,0.0001,0.2452980213584891,0.0001,0.0001,0.05564287553657935,0.5,1.25,12.5,1.0,NaN,0.2387900325366719,0.0
0.01,0.001,1.0,1.0,0.027288865389807508,0.0001,0.313028778881192,0.0001,0.0001,0.04671618172532746,0.5,1.25,12.5,1.0,NaN,0.22787689798963454,0.0
0.01,0.001,1.0,1.0,0.021270208301018327,0.0001,0.21094853943629144,0.0001,0.0001,0.050665837612139,0.5,1.25,12.5,1.0,NaN,0.26109267520841367,0.0
0.01,0.001,1.0,1.0,0.014923307887375035,0.0001,0.2475630227882235,0.0001,0.0001,0.04857138130700818,0.5,1.25,12.5,1.0,NaN,0.2489349050858472,0.0
0.01,0.001,1.0,1.0,0.020664011544875745,0.0001,0.35502313450441875,0.0001,0.0001,0.03755885752866813,0.5,1.25,12.5,1.0,NaN,0.23651223940126057,0.0
0.01,0.001,1.0,1.0,0.01943683498710844,0.0001,0.391647516534175,0.0001,0.0001,0.04509853672066929,0.5,1.25,12.5,1.0,NaN,0.20998228946532932,0.0
0.01,0.001,1.0,1.0,0.029748048760163966,0.0001,0.4894808344638209,0.0001,0.0001,0.05694475499333309,0.5,1.25,12.5,1.0,NaN,0.17544365958674163,0.0
0.01,0.001,1.0,1.0,0.020644401834096077,0.0001,0.5015911550293622,0.0001,0.0001,0.0628898830832905,0.5,1.25,12.5,1.0,NaN,0.16852366617861922,0.0
0.01,0.001,1.0,1.0,0.01803189247133885,0.0001,0.45977943210429895,0.0001,0.0001,0.05927548484118708,0.5,1.25,12.5,1.0,NaN,0.17718802084703036,0.0
0.01,0.001,1.0,1.0,0.014650169582484792,0.0001,0.36995537989635846,0.0001,0.0001,0.06542760590117432,0.5,1.25,12.5,1.0,NaN,0.1871188157362925,0.0
0.01,0.001,1.0,1.0,0.0125684745562038,0.0001,0.4087517612323362,0.0001,0.0001,0.04942948474552562,0.5,1.25,12.5,1.0,NaN,0.2009038472297196,0.0
0.01,0.001,1.0,1.0,0.011861139010769453,0.0001,0.3494495024507048,0.0001,0.0001,0.06715866212017055,0.5,1.25,12.5,1.0,NaN,0.19236782540225797,0.0
0.01,0.001,1.0,1.0,0.015384015090921483,0.0001,0.47214750408170003,0.0001,0.0001,0.042119110052013325,0.5,1.25,12.5,1.0,NaN,0.2011665496717033,0.0
0.01,0.001,1.0,1.0,0.014956118290098304,0.0001,0.7965945201891019,0.0001,0.0001,0.06828038391987597,0.5,1.25,12.5,1.0,NaN,0.13178432935698273,0.0
0.01,0.001,1.0,1.0,0.015363944898615511,0.0001,0.948616473588197,0.0001,0.0001,0.0796715471830325,0.5,1.25,12.5,1.0,NaN,0.11647090861569535,0.0
0.01,0.001,1.0,1.0,0.009569641730368483,0.0001,0.7555597890488928,0.0001,0.0001,0.0715268792653367,0.5,1.25,12.5,1.0,NaN,0.1348072227191942,0.0
0.01,0.001,1.0,1.0,0.009408482909898881,0.0001,0.6848558916723468,0.0001,0.0001,0.06759152402560446,0.5,1.25,12.5,1.0,NaN,0.1424741959852425,0.0
0.01,0.001,1.0,1.0,0.009195834388807016,0.0001,0.7823341047564829,0.0001,0.0001,0.06513867592511643,0.5,1.25,12.5,1.0,NaN,0.13649199950034244,0.0
0.01,0.001,1.0,1.0,0.009113840201870067,0.0001,0.6020718031061143,0.0001,0.0001,0.0613168200316075,0.5,1.25,12.5,1.0,NaN,0.15532713337890647,0.0
0.01,0.001,1.0,1.0,0.006305755043305211,0.0001,0.4831435245083206,0.0001,0.0001,0.05375995032074622,0.5,1.25,12.5,1.0,NaN,0.1819867514530081,0.0
0.01,0.001,1.0,1.0,0.00810943643486742,0.0001,0.33488159943861634,0.0001,0.0001,0.047114036931211044,0.5,1.25,12.5,1.0,NaN,0.2222018419457845,0.0
0.01,0.001,1.0,1.0,0.007808642721091929,0.0001,0.19004243225177897,0.0001,0.0001,0.05224497376716836,0.5,1.25,12.5,1.0,NaN,0.2722612401428431,0.0
0.01,0.001,1.0,1.0,0.007910798223514339,0.0001,0.21433411866579702,0.0001,0.0001,0.0795608014135595,0.5,1.25,12.5,1.0,NaN,0.22487735742894382,0.0
0.01,0.001,1.0,1.0,0.00862183538925296,0.0001,0.1602640554844413,0.0001,0.0001,0.08004980216346991,0.5,1.25,12.5,1.0,NaN,0.2582089018323693,0.0
0.01,0.001,1.0,1.0,0.005119120195404069,0.0001,0.15357126811363458,0.0001,0.0001,0.09139675990358588,0.5,1.25,12.5,1.0,NaN,0.2568054620870664,0.0
0.01,0.001,1.0,1.0,0.0037940918782158497,0.0001,0.18153734177496422,0.0001,0.0001,0.10570623531052198,0.5,1.25,12.5,1.0,NaN,0.22243785863173957,0.0
0.01,0.001,1.0,1.0,0.0033340259955601586,0.0001,0.19675813314827137,0.0001,0.0001,0.07951695415176559,0.5,1.25,12.5,1.0,NaN,0.23597745600498743,0.0
0.01,0.001,1.0,1.0,0.003276193277864501,0.0001,0.10353108701192741,0.0001,0.0001,0.0854359390816585,0.5,1.25,12.5,1.0,NaN,0.30889338011477097,0.0
0.01,0.001,1.0,1.0,0.0032046455851742514,0.0001,0.0567192776970014,0.0001,0.0001,0.0853336313191466,0.5,1.25,12.5,1.0,NaN,0.40778961414773,0.0
0.01,0.001,1.0,1.0,0.004177955467501566,0.0001,0.09459388481162236,0.0001,0.0001,0.11769741649927402,0.5,1.25,12.5,1.0,NaN,0.2976047215966002,0.0
0.01,0.001,1.0,1.0,0.003537305787283595,0.0001,0.0921015300527864,0.0001,0.0001,0.07339080597343374,0.5,1.25,12.5,1.0,NaN,0.3399846506064547,0.0
0.01,0.001,1.0,1.0,0.003149402903186795,0.0001,0.09726464297678565,0.0001,0.0001,0.050893334043930934,0.5,1.25,12.5,1.0,NaN,0.3632545297417612,0.0
0.01,0.001,1.0,1.0,0.003625290621152993,0.0001,0.1032406360813146,0.0001,0.0001,0.05029956445923813,0.5,1.25,12.5,1.0,NaN,0.35627208305786384,0.0
0.01,0.001,1.0,1.0,0.004821632241777445,0.0001,0.10762886103500974,0.0001,0.0001,0.04630801172226748,0.5,1.25,12.5,1.0,NaN,0.3586533700009826,0.0
0.01,0.001,1.0,1.0,0.005534713034111411,0.0001,0.12341322320035765,0.0001,0.0001,0.045510029868899585,0.5,1.25,12.5,1.0,NaN,0.3390620082872761,0.0
0.01,0.001,1.0,1.0,0.007381830396296003,0.0001,0.1265155067443413,0.0001,0.0001,0.03293350080695439,0.5,1.25,12.5,1.0,NaN,0.3649733325040669,0.0
0.01,0.001,1.0,1.0,0.00859680172291616,0.0001,0.13140798320978925,0.0001,0.0001,0.04691405889315182,0.5,1.25,12.5,1.0,NaN,0.32600140834873037,0.0
0.01,0.001,1.0,1.0,0.008010532794818299,0.0001,0.1459354145886293,0.0001,0.0001,0.031755000234506815,0.5,1.25,12.5,1.0,NaN,0.35000562923370515,0.0
0.01,0.001,1.0,1.0,0.006259946560202214,0.0001,0.18889538816087076,0.0001,0.0001,0.02465261551176444,0.5,1.25,12.5,1.0,NaN,0.3410786583295121,0.0
0.01,0.001,1.0,1.0,0.0047682564318796,0.0001,0.17055448977719942,0.0001,0.0001,0.01745157684711123,0.5,1.25,12.5,1.0,NaN,0.3915783352173816,0.0
0.01,0.001,1.0,1.0,0.005273469442182352,0.0001,0.18068000331753728,0.0001,0.0001,0.018857404331561797,0.5,1.25,12.5,1.0,NaN,0.3742867846744152,0.0
0.01,0.001,1.0,1.0,0.003750117605302223,0.0001,0.19089071870641278,0.0001,0.0001,0.01787308389095395,0.5,1.25,12.5,1.0,NaN,0.37472394987185115,0.0
