0.01,1050.0,1.0,1.0,0.0001,1.0,0.0001,0.0001,1.0,0.5,1.25,12.5,1.0,1.0,51.51971367336444,7.0,10.0,12.0,0.0,0.0,0.9978406074119384
0.01,1050.0,1.0,31.622776601683793,0.0001,0.03162277660168379,0.0001,0.0001,0.03162277660168379,0.5,1.25,12.5,1.0,1.0,450.005721677411,0.0,0.0,0.0,0.0,0.0,NaN
0.01,1050.0,1.0,0.03162277660168379,0.0001,31.622776601683793,0.0001,0.0001,31.622776601683793,0.5,1.25,12.5,1.0,1.0,31.92024153157864,15.0,17.0,18.0,0.0,0.0,991.4718478663359
0.01,1050.0,1.0,0.1778279410038923,0.0001,0.1778279410038923,0.0001,0.0001,5.623413251903491,0.5,1.25,12.5,1.0,1.0,4.925632788249994,6.0,9.0,11.0,0.0,0.0,0.9948273753631182
0.01,1050.0,1.0,177.82794100389228,0.0001,177.82794100389228,0.0001,0.0001,0.005623413251903491,0.5,1.25,12.5,1.0,1.0,58141.11905899173,3.0,5.0,7.0,0.0,0.0,1.0485527175688185
0.01,1050.0,1.0,5.623413251903491,0.0001,0.005623413251903491,0.0001,0.0001,177.82794100389228,0.5,1.25,12.5,1.0,1.0,1.6379000157118355,4.0,5.0,6.0,0.0,0.0,0.0009883607383101797
0.01,1050.0,1.0,0.005623413251903491,0.0001,5.623413251903491,0.0001,0.0001,0.1778279410038923,0.5,1.25,12.5,1.0,1.0,9.899131072203062,8.0,11.0,14.0,0.0,0.0,1006.386225429752
0.01,1050.0,1.0,0.01333521432163324,0.0001,0.07498942093324558,0.0001,0.0001,421.6965034285823,0.5,1.25,12.5,1.0,1.0,0.1700223162237257,9.0,11.0,13.0,0.0,0.0,5.561401672945531
0.01,1050.0,1.0,13.33521432163324,0.0001,74.98942093324558,0.0001,0.0001,0.4216965034285822,0.5,1.25,12.5,1.0,1.0,1741.1418523050309,13.0,14.0,15.0,0.0,0.0,5.643137659943519
0.01,1050.0,1.0,421.6965034285823,0.0001,0.0023713737056616554,0.0001,0.0001,13.33521432163324,0.5,1.25,12.5,1.0,1.0,33.93066125104599,0.0,0.0,0.0,0.0,0.0,NaN
0.01,1050.0,1.0,0.4216965034285822,0.0001,2.371373705661655,0.0001,0.0001,0.01333521432163324,0.5,1.25,12.5,1.0,1.0,190.61143634198933,0.0,6.0,8.0,0.0,0.0,NaN
0.01,1050.0,1.0,0.07498942093324558,0.0001,0.01333521432163324,0.0001,0.0001,0.07498942093324558,0.5,1.25,12.5,1.0,1.0,5.225556297001454,0.0,0.0,0.0,0.0,0.0,NaN
0.01,1050.0,1.0,74.98942093324558,0.0001,13.33521432163324,0.0001,0.0001,74.98942093324558,0.5,1.25,12.5,1.0,1.0,377.0117781401649,12.0,13.0,14.0,0.0,3.0,0.17815905054740933
0.01,1050.0,1.0,2.371373705661655,0.0001,0.4216965034285822,0.0001,0.0001,0.0023713737056616554,0.5,1.25,12.5,1.0,1.0,565.6149224699329,0.0,0.0,0.0,0.0,0.0,NaN
0.01,1050.0,1.0,0.0023713737056616554,0.0001,421.6965034285823,0.0001,0.0001,2.371373705661655,0.5,1.25,12.5,1.0,1.0,421.73273111274017,11.0,12.0,13.0,0.0,0.0,174740.72451334615
0.01,1050.0,1.0,0.003651741272548377,0.0001,0.6493816315762113,0.0001,0.0001,0.6493816315762113,0.5,1.25,12.5,1.0,1.0,1.6785673385325586,7.0,9.0,11.0,0.0,0.0,177.23574002740474
0.01,1050.0,1.0,3.651741272548377,0.0001,649.3816315762114,0.0001,0.0001,649.3816315762114,0.5,1.25,12.5,1.0,1.0,654.6677457994089,24.0,25.0,25.0,0.0,0.0,176.2941533326315
0.01,1050.0,1.0,115.47819846894582,0.0001,0.02053525026457146,0.0001,0.0001,0.02053525026457146,0.5,1.25,12.5,1.0,1.0,982.3806851138423,0.0,0.0,0.0,0.0,0.0,NaN
0.01,1050.0,1.0,0.11547819846894582,0.0001,20.53525026457146,0.0001,0.0001,20.53525026457146,0.5,1.25,12.5,1.0,1.0,24.458905715559784,16.0,18.0,20.0,0.0,0.0,176.06841152991976
0.01,1050.0,1.0,0.6493816315762113,0.0001,0.003651741272548377,0.0001,0.0001,115.47819846894582,0.5,1.25,12.5,1.0,1.0,0.5431901297198067,3.0,5.0,7.0,0.0,0.0,0.00564253558941134
0.01,1050.0,1.0,649.3816315762114,0.0001,3.651741272548377,0.0001,0.0001,0.11547819846894582,0.5,1.25,12.5,1.0,1.0,10913.745089364056,0.0,1.0,2.0,0.0,0.0,NaN
0.01,1050.0,1.0,20.53525026457146,0.0001,0.11547819846894582,0.0001,0.0001,3.651741272548377,0.5,1.25,12.5,1.0,1.0,84.3843252137183,4.0,5.0,6.0,0.0,0.0,0.005741544529742264
0.01,1050.0,1.0,0.02053525026457146,0.0001,115.47819846894582,0.0001,0.0001,0.003651741272548377,0.5,1.25,12.5,1.0,1.0,386.38113741929374,8.0,11.0,13.0,0.0,0.0,5665.326618899806
0.01,1050.0,1.0,0.008659643233600654,0.0001,0.008659643233600654,0.0001,0.0001,1.539926526059492,0.5,1.25,12.5,1.0,1.0,0.382470191678306,0.0,1.0,4.0,0.0,0.0,NaN
0.01,1050.0,1.0,8.659643233600654,0.0001,8.659643233600654,0.0001,0.0001,0.001539926526059492,0.5,1.25,12.5,1.0,1.0,4588.593568451557,0.0,3.0,5.0,0.0,0.0,NaN
0.01,1050.0,1.0,273.8419634264361,0.0001,0.27384196342643613,0.0001,0.0001,48.69675251658631,0.5,1.25,12.5,1.0,1.0,150.40520308995826,3.0,4.0,5.0,0.0,0.0,0.001018813799490745
0.01,1050.0,1.0,0.27384196342643613,0.0001,273.8419634264361,0.0001,0.0001,0.04869675251658631,0.5,1.25,12.5,1.0,1.0,721.8460913474117,13.0,17.0,19.0,0.0,0.0,1003.9069370317842
0.01,1050.0,1.0,0.04869675251658631,0.0001,0.04869675251658631,0.0001,0.0001,0.008659643233600654,0.5,1.25,12.5,1.0,1.0,13.594512314359788,0.0,0.0,0.0,0.0,0.0,NaN
0.01,1050.0,1.0,48.69675251658631,0.0001,48.69675251658631,0.0001,0.0001,8.659643233600654,0.5,1.25,12.5,1.0,1.0,1152.1099629598043,13.0,14.0,15.0,0.0,0.0,1.0025166378882817
