0.01,1050.0,1.0,1.0,1.0,0.0001,1.0,0.0001,0.0001,1.0,0.5,1.25,12.5,1.0,74.03097144734416,5.0,7.0,8.0,0.0,0.0,0.9842718185539479
0.01,1050.0,1.0,1.0,31.622776601683793,0.0001,0.03162277660168379,0.0001,0.0001,0.03162277660168379,0.5,1.25,12.5,1.0,2340.7056190982134,0.0,0.0,0.0,0.0,0.0,NaN
0.01,1050.0,1.0,1.0,0.03162277660168379,0.0001,31.622776601683793,0.0001,0.0001,31.622776601683793,0.5,1.25,12.5,1.0,29.73006212112685,0.0,0.0,0.0,0.0,0.0,NaN
0.01,1050.0,1.0,1.0,0.1778279410038923,0.0001,0.1778279410038923,0.0001,0.0001,5.623413251903491,0.5,1.25,12.5,1.0,13.163060809240454,1.0,4.0,6.0,0.0,0.0,0.9727371474481525
0.01,1050.0,1.0,1.0,177.82794100389228,0.0001,177.82794100389228,0.0001,0.0001,0.005623413251903491,0.5,1.25,12.5,1.0,13522.771761110149,0.0,1.0,4.0,0.0,0.0,NaN
0.01,1050.0,1.0,1.0,5.623413251903491,0.0001,0.005623413251903491,0.0001,0.0001,177.82794100389228,0.5,1.25,12.5,1.0,416.24080361558504,0.0,0.0,0.0,0.0,0.0,NaN
0.01,1050.0,1.0,1.0,0.005623413251903491,0.0001,5.623413251903491,0.0001,0.0001,0.1778279410038923,0.5,1.25,12.5,1.0,4.8974564989401035,0.0,0.0,0.0,0.0,0.0,NaN
0.01,1050.0,1.0,1.0,0.01333521432163324,0.0001,0.07498942093324558,0.0001,0.0001,421.6965034285823,0.5,1.25,12.5,1.0,0.08251240538836256,9.0,12.0,13.0,0.0,0.0,6.04742401463191
0.01,1050.0,1.0,1.0,13.33521432163324,0.0001,74.98942093324558,0.0001,0.0001,0.4216965034285822,0.5,1.25,12.5,1.0,989.2833227269239,8.0,8.0,9.0,0.0,0.0,5.667445101333316
0.01,1050.0,1.0,1.0,421.6965034285823,0.0001,0.0023713737056616554,0.0001,0.0001,13.33521432163324,0.5,1.25,12.5,1.0,31213.656806541727,0.0,0.0,0.0,0.0,0.0,NaN
0.01,1050.0,1.0,1.0,0.4216965034285822,0.0001,2.371373705661655,0.0001,0.0001,0.01333521432163324,0.5,1.25,12.5,1.0,33.279788775127415,0.0,0.0,5.0,0.0,0.0,NaN
0.01,1050.0,1.0,1.0,0.07498942093324558,0.0001,0.01333521432163324,0.0001,0.0001,0.07498942093324558,0.5,1.25,12.5,1.0,5.552721415512489,0.0,0.0,0.0,0.0,0.0,NaN
0.01,1050.0,1.0,1.0,74.98942093324558,0.0001,13.33521432163324,0.0001,0.0001,74.98942093324558,0.5,1.25,12.5,1.0,5550.662383174317,8.0,9.0,9.0,0.0,0.0,0.17725197892821953
0.01,1050.0,1.0,1.0,2.371373705661655,0.0001,0.4216965034285822,0.0001,0.0001,0.0023713737056616554,0.5,1.25,12.5,1.0,177.56360751681373,0.0,0.0,0.0,0.0,0.0,NaN
0.01,1050.0,1.0,1.0,0.0023713737056616554,0.0001,421.6965034285823,0.0001,0.0001,2.371373705661655,0.5,1.25,12.5,1.0,2.347329416184527,0.0,0.0,0.0,0.0,0.0,NaN
0.01,1050.0,1.0,1.0,0.003651741272548377,0.0001,0.6493816315762113,0.0001,0.0001,0.6493816315762113,0.5,1.25,12.5,1.0,0.6429945634092086,3.0,4.0,5.0,0.0,0.0,172.6616214323551
