0.0001,0.001,0.1,0.008904088394665942,0.0001,117.48090154934476,0.0001,0.0001,0.0011180405239532107,0.5,NaN,0.26447521841704624,0
0.0001,0.001,0.1,0.007077603614667387,0.0001,122.87677699811425,0.0001,0.0001,0.001002927395659069,0.5,NaN,0.24928516399131417,0
0.0001,0.001,0.1,0.0062296000652906965,0.0001,161.92292549904988,0.0001,0.0001,0.0011826519725271216,0.5,NaN,0.19506537025188891,0
0.0001,0.001,0.1,0.007259860784304652,0.0001,127.16043830358062,0.0001,0.0001,0.0012540937782845956,0.5,NaN,0.22717593180798587,0
0.0001,0.001,0.1,0.007165434359461014,0.0001,115.79302085053995,0.0001,0.0001,0.001213604950452362,0.5,NaN,0.23801946299114338,0
0.0001,0.001,0.1,0.0055136216609583625,0.0001,133.85165179474433,0.0001,0.0001,0.001,0.5,NaN,0.21790450364063033,0
0.0001,0.001,0.1,0.005023740199643432,0.0001,123.0464659362579,0.0001,0.0001,0.001,0.5,NaN,0.21718583497097105,0
0.0001,0.001,0.1,0.00491294844162836,0.0001,124.30411628537482,0.0001,0.0001,0.001,0.5,NaN,0.2140962850343885,0
0.0001,0.001,0.1,0.005958278419461924,0.0001,123.64188440016335,0.0001,0.0001,0.001062466004649155,0.5,NaN,0.22705157704050627,0
0.0001,0.001,0.1,0.004195103325681007,0.0001,112.93060866066851,0.0001,0.0001,0.0010170158354884653,0.5,NaN,0.20677486599764006,0
0.0001,0.001,0.1,0.004475773195287288,0.0001,79.69971013004458,0.0001,0.0001,0.001,0.5,NaN,0.24780489566747652,0
0.0001,0.001,0.1,0.0050854673025479535,0.0001,79.24445745167748,0.0001,0.0001,0.0011910651585181774,0.5,NaN,0.24368847402262847,0
0.0001,0.001,0.1,0.004996569950719979,0.0001,82.58726906159141,0.0001,0.0001,0.0010457025517507925,0.5,NaN,0.25042941532159163,0
0.0001,0.001,0.1,0.004916938409930136,0.0001,63.63143827313416,0.0001,0.0001,0.0010638711556029152,0.5,NaN,0.2714750935780733,0
0.0001,0.001,0.1,0.006170213688121867,0.0001,84.80104984374178,0.0001,0.0001,0.001,0.5,NaN,0.27131644466389987,0
0.0001,0.001,0.1,0.0058473677993615865,0.0001,80.64751771678928,0.0001,0.0001,0.0012125575549030028,0.5,NaN,0.2532954523909653,0
0.0001,0.001,0.1,0.006568635447719301,0.0001,90.60747280125726,0.0001,0.0001,0.001514864738372788,0.5,NaN,0.23206786858673267,0
0.0001,0.001,0.1,0.005972182060265449,0.0001,82.49970669577338,0.0001,0.0001,0.0013026160330873737,0.5,NaN,0.2463888044608092,0
0.0001,0.001,0.1,0.005413451968775898,0.0001,90.61052492383291,0.0001,0.0001,0.0012539037511965173,0.5,NaN,0.2318968804987738,0
0.0001,0.001,0.1,0.004949967917921444,0.0001,105.4329106280485,0.0001,0.0001,0.0014451885194079462,0.5,NaN,0.19525202516994458,0
0.0001,0.001,0.1,0.0039704641772342775,0.0001,96.44442334207402,0.0001,0.0001,0.0017015124460451172,0.5,NaN,0.16784835677157012,0
0.0001,0.001,0.1,0.003521381541794599,0.0001,114.61514477748129,0.0001,0.0001,0.0014677975396070085,0.5,NaN,0.15488115092384608,0
0.0001,0.001,0.1,0.00388823885804477,0.0001,92.62544506256991,0.0001,0.0001,0.0012428842675353644,0.5,NaN,0.19939824646188645,0
0.0001,0.001,0.1,0.0038957013939803233,0.0001,108.56583813389297,0.0001,0.0001,0.0010378461903120903,0.5,NaN,0.2016402821665417,0
0.0001,0.001,0.1,0.004740051431660988,0.0001,68.28364608851281,0.0001,0.0001,0.0012938781712158315,0.5,NaN,0.24339412328915166,0
0.0001,0.001,0.1,0.004176413875421787,0.0001,76.99100985045027,0.0001,0.0001,0.0013005215345886073,0.5,NaN,0.219551149409589,0
0.0001,0.001,0.1,0.0032879145266450334,0.0001,83.82623090285101,0.0001,0.0001,0.001273291572304419,0.5,NaN,0.19095570591058364,0
0.0001,0.001,0.1,0.0026805193573123977,0.0001,73.89357550737905,0.0001,0.0001,0.0013459171869689747,0.5,NaN,0.17883489303435407,0
0.0001,0.001,0.1,0.002575474687413964,0.0001,104.73316368409814,0.0001,0.0001,0.0019879779681451822,0.5,NaN,0.11183654333117761,0
0.0001,0.001,0.1,0.0023721836052541904,0.0001,116.43459445309963,0.0001,0.0001,0.0022009736737983376,0.5,NaN,0.0914818080095486,1
0.0001,0.001,0.1,0.0025149368514255006,0.0001,134.0788728936338,0.0001,0.0001,0.0022950985144524006,0.5,NaN,0.0833172106970677,1
0.0001,0.001,0.1,0.002473928925732342,0.0001,136.4760854052395,0.0001,0.0001,0.00259536726382676,0.5,NaN,0.07406296204127837,2
0.0001,0.001,0.1,0.0024083473555599018,0.0001,148.12158822219044,0.0001,0.0001,0.002564667808911845,0.5,NaN,0.06883271808446961,2
0.0001,0.001,0.1,0.002314062359250354,0.0001,169.17745325002642,0.0001,0.0001,0.002824694224472453,0.5,NaN,0.05581457977866586,3
0.0001,0.001,0.1,0.0024618607963543602,0.0001,164.29319210130024,0.0001,0.0001,0.002619521911844788,0.5,NaN,0.06346580651926355,3
0.0001,0.001,0.1,0.0024618607963543602,0.0001,164.29319210130024,0.0001,0.0001,0.002619521911844788,0.5,NaN,0.06346580651926355,3
0.0001,0.001,0.1,0.002265265428415624,0.0001,161.1140636476408,0.0001,0.0001,0.0025354705562237114,0.5,NaN,0.062206287748764334,3
0.0001,0.001,0.1,0.0018855753502814317,0.0001,175.03332273694815,0.0001,0.0001,0.003430137900630831,0.5,NaN,0.04007342711001754,5
0.0001,0.001,0.1,0.0014597508930210875,0.0001,165.83530528238947,0.0001,0.0001,0.0033191934015987267,0.5,NaN,0.0361838573462189,5
0.0001,0.001,0.1,0.0014630203536705223,0.0001,197.2199870768026,0.0001,0.0001,0.002742595662369588,0.5,NaN,0.03673008849157174,5
0.0001,0.001,0.1,0.0019555118867943407,0.0001,221.70899101076503,0.0001,0.0001,0.0030190534211617264,0.5,NaN,0.03766679619211615,5
0.0001,0.001,0.1,0.0016952577792504007,0.0001,231.79235800126827,0.0001,0.0001,0.002560087777362344,0.5,NaN,0.03760066328662741,5
0.0001,0.001,0.1,0.0017061687793302766,0.0001,264.98291854457494,0.0001,0.0001,0.0019190279179261485,0.5,NaN,0.04268707635321257,5
0.0001,0.001,0.1,0.0017061687793302766,0.0001,264.98291854457494,0.0001,0.0001,0.0019190279179261485,0.5,NaN,0.04268707635321257,5
