0.0001,1050.0,0.1,1.0,0.0001,1.0,0.0001,0.0001,1.0,0.5,1.4139894625380245,0,0,0,NaN
0.0001,1050.0,0.1,31.622776601683793,0.0001,0.03162277660168379,0.0001,0.0001,0.03162277660168379,0.5,7.950328555450945,0,0,0,NaN
0.0001,1050.0,0.1,0.03162277660168379,0.0001,31.622776601683793,0.0001,0.0001,31.622776601683793,0.5,0.2578127844947011,11,13,15,0.4094889743182012
0.0001,1050.0,0.1,0.1778279410038923,0.0001,0.1778279410038923,0.0001,0.0001,5.623413251903491,0.5,0.10605481311284938,0,0,0,NaN
0.0001,1050.0,0.1,177.82794100389228,0.0001,177.82794100389228,0.0001,0.0001,0.005623413251903491,0.5,3352.6589017739425,0,0,0,NaN
0.0001,1050.0,0.1,5.623413251903491,0.0001,0.005623413251903491,0.0001,0.0001,177.82794100389228,0.5,0.018854323297255032,0,0,1,NaN
0.0001,1050.0,0.1,0.005623413251903491,0.0001,5.623413251903491,0.0001,0.0001,0.1778279410038923,0.5,0.5973152877489705,2,4,6,0.4350118740419667
0.0001,1050.0,0.1,0.01333521432163324,0.0001,0.07498942093324558,0.0001,0.0001,421.6965034285823,0.5,0.0021921754833705816,6,8,10,0.002321510085255418
0.0001,1050.0,0.1,13.33521432163324,0.0001,74.98942093324558,0.0001,0.0001,0.4216965034285822,0.5,68.86195308851222,0,0,0,NaN
0.0001,1050.0,0.1,421.6965034285823,0.0001,0.0023713737056616554,0.0001,0.0001,13.33521432163324,0.5,0.387156100815882,0,1,4,NaN
0.0001,1050.0,0.1,0.4216965034285822,0.0001,2.371373705661655,0.0001,0.0001,0.01333521432163324,0.5,12.243385666017545,0,0,0,NaN
0.0001,1050.0,0.1,0.07498942093324558,0.0001,0.01333521432163324,0.0001,0.0001,0.07498942093324558,0.5,0.1632643257817713,0,0,0,NaN
0.0001,1050.0,0.1,74.98942093324558,0.0001,13.33521432163324,0.0001,0.0001,74.98942093324558,0.5,5.165460299008412,0,0,0,NaN
0.0001,1050.0,0.1,2.371373705661655,0.0001,0.4216965034285822,0.0001,0.0001,0.0023713737056616554,0.5,29.03259800866496,0,0,0,NaN
0.0001,1050.0,0.1,0.0023713737056616554,0.0001,421.6965034285823,0.0001,0.0001,2.371373705661655,0.5,1.0062571780459195,15,17,19,72.02845017865829
0.0001,1050.0,0.1,0.003651741272548377,0.0001,0.6493816315762113,0.0001,0.0001,0.6493816315762113,0.5,0.08556468398000877,1,3,5,0.07793797985366853
0.0001,1050.0,0.1,3.651741272548377,0.0001,649.3816315762114,0.0001,0.0001,649.3816315762114,0.5,2.834627169421642,0,0,0,NaN
0.0001,1050.0,0.1,115.47819846894582,0.0001,0.02053525026457146,0.0001,0.0001,0.02053525026457146,0.5,15.192696264093334,0,0,0,NaN
0.0001,1050.0,0.1,0.11547819846894582,0.0001,20.53525026457146,0.0001,0.0001,20.53525026457146,0.5,0.48455808823224783,7,9,11,0.07342044575299313
0.0001,1050.0,0.1,0.6493816315762113,0.0001,0.003651741272548377,0.0001,0.0001,115.47819846894582,0.5,0.006407437729706793,0,0,0,NaN
0.0001,1050.0,0.1,649.3816315762114,0.0001,3.651741272548377,0.0001,0.0001,0.11547819846894582,0.5,202.59854893576662,0,0,0,NaN
0.0001,1050.0,0.1,20.53525026457146,0.0001,0.11547819846894582,0.0001,0.0001,3.651741272548377,0.5,1.1393143416219558,0,0,0,NaN
0.0001,1050.0,0.1,0.02053525026457146,0.0001,115.47819846894582,0.0001,0.0001,0.003651741272548377,0.5,36.050641326234924,0,0,2,NaN
0.0001,1050.0,0.1,0.008659643233600654,0.0001,0.008659643233600654,0.0001,0.0001,1.539926526059492,0.5,0.009867577683987962,0,0,0,NaN
0.0001,1050.0,0.1,8.659643233600654,0.0001,8.659643233600654,0.0001,0.0001,0.001539926526059492,0.5,311.9874739271131,0,0,0,NaN
0.0001,1050.0,0.1,273.8419634264361,0.0001,0.27384196342643613,0.0001,0.0001,48.69675251658631,0.5,1.7544795798303647,0,0,0,NaN
0.0001,1050.0,0.1,0.27384196342643613,0.0001,273.8419634264361,0.0001,0.0001,0.04869675251658631,0.5,55.53455764877528,0,1,3,NaN
0.0001,1050.0,0.1,0.04869675251658631,0.0001,0.04869675251658631,0.0001,0.0001,0.008659643233600654,0.5,0.7398422425039791,0,0,0,NaN
