mU	mW	eP	robustness	minRange	maxRange	min_CoRa	optimalRho	negative_sol	oscilations	other_errors	negative_CoRa	Greater_CoRa	not_same	steady_state	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
0.0352	0.3051	0.0673	0.5333333333333333	0.0041753189365604	5.298316906283709	0.002944423100868948	0.30391953823131973	0.0	0.0	0.0	0.0	0.0	0.0	8.603617568675187	0.2619959208641023	0.18064704172553883	0.1204389289937418	0.07838566829881755	0.05019127721047873	0.031809834743052205	0.02005366820728415	0.012643471417564061	0.0080429101229571	0.005259279058133258	0.0036792307965810562	0.002955579320901605	0.002944423100868948	0.003694039160050956	0.00550267515369605	0.009095860641279697	0.01603276902297103	0.029502563371443212	0.055444285858891024	0.10250955048007153	0.17670896559872523	0.27100243479114244	0.36599446411749426	0.4459344965809634	0.506563909724099	0.5504745359901562	0.5818311730301396	0.6042340983014349	0.6203381495949544	0.6320035475790887
35.2269	305.0528	67.317	0.9	0.001	239.5026619987486	2.955722474191852e-6	0.30391953823131973	0.0	0.0	0.0	0.0	0.0	0.0	8.678027122224442	0.00035462300745309027	0.0002202619349640833	0.000136806564608368	8.497769697989555e-5	5.279700613391889e-5	3.282511586096952e-5	2.0444296088539306e-5	1.2791798170702031e-5	8.098421242884876e-6	5.279980173291809e-6	3.6878227578551733e-6	2.961935541735247e-6	2.955722474191852e-6	3.722927475834736e-6	5.584049190671134e-6	9.340406900610515e-6	1.6822198025834482e-5	3.2251839776285254e-5	6.565606340941637e-5	0.0001414905004994519	0.000320592003483709	0.0007561800202762575	0.0018360074742696602	0.004536129254346617	0.011253209906577667	0.02747554536392621	0.06370678754028268	0.13247073688147032	0.23294410442542857	0.3415504067499358
1.114	0.0096	0.0021	0.0	NaN	NaN	0.14604729650517828	0.001	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.14604729650517828	0.19610365994434611	0.2561261787274318	0.31988000992290705	0.38101095012554187	0.43517834978697595	0.480639038169606	0.5175458690223281	0.5469800526252209	0.570276230909739	0.5886907340256703	0.6032746351395134	0.6148742594408564	0.6241474893151915	0.6316015828011893	0.6376263495490359	0.6425216289924616	0.6465188393799635	0.6497974429300486	0.6524973755087499	0.6547283862057691	0.6565770512265968	0.6581120507967815	0.6593881518505617	0.6604492257360449	0.6613305445240586	0.6620605358755801	0.6626621294739231	0.6631537934674107	0.6635503339331571
0.0011	9.6466	2.1288	0.6666666666666666	0.11721022975334802	1000.0	9.077941081991631e-5	239.5026619987486	0.0	0.0	0.0	0.0	0.0	0.0	8661.4850680337	0.9190833173270515	0.8758352213525263	0.81414682556504	0.731216484468332	0.6281823181120619	0.512010923872425	0.3945274123642243	0.2880863313097318	0.2008362388179053	0.13499940357727905	0.08835826327758439	0.05677345310942338	0.03603273316501368	0.02268685261876305	0.014211211614493754	0.00887333456431904	0.005529302568847189	0.003441348540659265	0.002140485070349852	0.0013312565885236999	0.0008286017635502437	0.0005170808572407614	0.00032496769725559685	0.00020797474996321136	0.00013915113298356758	0.00010275417649794412	9.077941081991631e-5	0.00010151342820345342	0.00014016937732897004	0.00022275714419322715
0.0012	0.0982	0.0573	0.4666666666666667	0.11721022975334802	57.36152510448679	0.00556503583871598	3.2903445623126686	0.0	0.0	0.0	0.0	0.0	0.0	81.31581571823047	0.912372641023974	0.8660607184397631	0.8006219545614016	0.7137790284247978	0.6076485599009792	0.49027007766645647	0.3739572413343636	0.27059470258614204	0.18726472873849917	0.12520735312328723	0.08167604609812455	0.052418903279262095	0.0333379992484237	0.021172839178490506	0.013588992690237521	0.009029604098520579	0.006528062696843833	0.00556503583871598	0.0060035622107504185	0.008134461991595744	0.012900146335269475	0.022425222103492414	0.04095967437181468	0.07572156739775679	0.13496064149915163	0.21959372527554805	0.3158232560336688	0.40441264096395657	0.47509339269714057	0.5274638304316087
1.1757	98.2172	57.2549	1.0	0.001	1000.0	5.6066089178171825e-6	3.2903445623126686	0.0	0.0	0.0	0.0	0.0	0.0	83.49962873537717	0.010517185564054598	0.006557493254839454	0.004082463107966402	0.0025392098623594713	0.0015784143331431769	0.0009808133117616422	0.0006093353775839404	0.00037850654216986036	0.00023511127878207528	0.0001460510359703284	9.075345990440621e-5	5.6439274394761476e-5	3.517637426101698e-5	2.2049252175625703e-5	1.4024252927836491e-5	9.250273809240309e-6	6.635448274946775e-6	5.6066089178171825e-6	6.007622787482077e-6	8.143293562747646e-6	1.3057184341226405e-5	2.3310179617673984e-5	4.496450958468658e-5	9.259024307749045e-5	0.00020196136154130467	0.0004624000754407325	0.0010991619525878742	0.0026812929260299928	0.006630223484119978	0.016362242585018626
37.1803	0.0031	0.0018	0.0	NaN	NaN	0.5845102561068832	0.001	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.5845102561068832	0.5995513796735632	0.6115942213054943	0.6212804056789396	0.6291093086092744	0.6354687139199173	0.6406595484549529	0.6449158750661752	0.6484204822419755	0.6513168271207732	0.6537181110356182	0.6557141596062815	0.6573766273785332	0.658762975409882	0.6599194818819958	0.6608835578290869	0.6616855253251125	0.6623499901655792	0.6628969052976665	0.6633423967784726	0.6636994058695431	0.6639781873691998	0.6641866942144492	0.6643308708375965	0.6644148720971754	0.6644412203031438	0.6644109096043177	0.6643234645019381	0.664176957374473	0.6639679884486693
0.0372	3.1059	1.8106	0.8333333333333334	0.0041753189365604	385.6620421163472	0.00017725618265999288	3.2903445623126686	0.0	0.0	0.0	0.0	0.0	0.0	83.05761890132374	0.2514470956946301	0.1726030070692988	0.11469299372566667	0.0744635521308915	0.04758635099404827	0.030094908745369305	0.018905333574091805	0.011825635980245856	0.007377572725673478	0.004595390039726346	0.002860318889510627	0.0017806959644681593	0.0011105687772773425	0.0006964184141249165	0.0004430765481753738	0.00029231454685862875	0.00020973176097726447	0.00017725618265999288	0.0001899684642143347	0.0002574920140298484	0.0004127224262985573	0.0007361767176018488	0.0014174622824496617	0.0029072674956254585	0.006285450452096803	0.014100977817892523	0.03198217311549852	0.07025392285939963	0.14040069740030814	0.24029954460535816
0.2091	0.0175	321.9678	0.6333333333333333	0.001	5.298316906283709	0.0002884456748322637	0.18873918221350972	0.0	0.0	0.0	0.0	0.0	0.0	0.08330750722926096	0.0563838841107124	0.03577199396467976	0.022507651888497588	0.014078240554875998	0.008760234970040916	0.0054160660390380625	0.003313545725065085	0.001991027986483034	0.0011641452977900729	0.0006623613833592617	0.0003866122899418925	0.0002884456748322637	0.00037909949545071787	0.0007856810375992943	0.001903172756678946	0.00477444355028049	0.011981581992466761	0.029393864818431436	0.06795021357532104	0.13970764806608077	0.24168143477063073	0.3490465239562112	0.43870095277070204	0.504574826808522	0.5504792615503638	0.581948594732433	0.6034224325409115	0.6180053334386131	0.6277719263902264	0.634103028189294
209.08	17.4658	0.322	0.4	0.001	0.18873918221350972	0.00018170257635318542	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.08443435891254812	0.00018170257635318542	0.000236290693161797	0.0003510862605798856	0.0005614629658475314	0.000938845074979357	0.0016290551032221811	0.0029412155968135596	0.005555288212175932	0.010996361779050787	0.022627385305825816	0.04722338435409001	0.09537314130587426	0.1747898331999812	0.27640792633494765	0.37649871761856013	0.45803061537159623	0.5180803478306922	0.560590212762823	0.5904135461877679	0.6114084533018405	0.6262969035384304	0.6369357725558925	0.6445879972043331	0.6501194119624804	0.6541301124212497	0.6570404013974365	0.6591472354436521	0.6606617711026258	0.6617347193262122	0.6624737155746789
6.6117	0.5523	10.1815	0.5	0.001	0.7880462815669912	0.00019874631661088963	0.017433288221999882	0.0	0.0	0.0	0.0	0.0	0.0	0.08378589274973343	0.0018900741843173152	0.001178245933693893	0.0007380862612372617	0.00046872863536748076	0.00030890107852275193	0.00022374215789676543	0.00019874631661088963	0.0002413396802268265	0.00039513797715354227	0.0007821626768554787	0.0017130843022089897	0.003964048416860818	0.009438750469036056	0.022570775931414704	0.052353354756071925	0.11154017875521012	0.20471760539058523	0.3137240726563849	0.41176633669641327	0.4866695087897913	0.5398300108198857	0.5766946772983955	0.6022170327819542	0.6199789725698365	0.6324086681446986	0.6411318746223998	0.6472432279369107	0.651487578044183	0.6543768264861082	0.656265142754604
0.0066	552.3158	0.0102	0.8	0.017433288221999882	1000.0	0.00016861283949938286	22.122162910704493	0.0	0.0	0.0	0.0	0.0	0.0	82758.78291494945	0.6543577232311253	0.5403807422055537	0.4220172345400227	0.3119812604163427	0.21972811411445037	0.14885191469113823	0.09796698578303119	0.06318555271316448	0.04020226254641881	0.025352794396530754	0.015897556385318413	0.009932937562512404	0.006192532943792928	0.003855840925305766	0.00239986072303372	0.0014946329888316364	0.0009334255873867712	0.0005874599882699483	0.0003771148311607693	0.00025389408680804736	0.000189359613656736	0.00016861283949938286	0.00018687531837988656	0.0002484029525537102	0.00036750161235328413	0.000571909291114128	0.0009093972843228893	0.001459292157096215	0.002352017827421331	0.0038022281872475343
0.0157	0.0013	24.1442	0.36666666666666664	0.010826367338740546	1.2689610031679222	0.0038507804048734545	0.18873918221350972	0.0	0.0	0.0	0.0	0.0	0.0	0.0821233098832884	0.443058938872066	0.3305977431385177	0.23458159470304094	0.15967016650979945	0.10519037606951696	0.06751184600367958	0.04230538699355038	0.025807539975172565	0.015232931284674955	0.00872059735863083	0.005118630606670524	0.0038507804048734545	0.005086897819055736	0.01043716149227926	0.02444462670546968	0.05657312498371477	0.11957701378054075	0.21602678483919383	0.3252675760748203	0.42115408048754305	0.493438142099573	0.5444354409522179	0.5797069441104487	0.6040803643626707	0.6209978116494578	0.6327815283702035	0.6409841425296599	0.646650003391206	0.6504886169276087	0.6529860032897227
15.6788	1.3097	0.0241	0.26666666666666666	0.001	0.02807216203941177	0.002418330053807744	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.08487742958514348	0.002418330053807744	0.003136503318501723	0.004637770359474876	0.007356734256731081	0.012132878385407523	0.020551312425539515	0.03553756574918556	0.06207733664916611	0.10695933216985	0.17487432598355773	0.26101859976551284	0.35039132519221305	0.42872931585233315	0.4903797895533201	0.536330272284576	0.5698667481587493	0.5942481426249516	0.6120413932143602	0.6251152839095421	0.6347952756607821	0.6420170767156217	0.647443954976485	0.6515494902255782	0.6546745182694667	0.6570661945004597	0.6589049500334138	0.6603232646137417	0.6614188682658776	0.6622641086996415	0.662912649090122
495.8068	0.0414	763.5061	0.16666666666666666	0.001	0.006723357536499335	0.0012806080933868227	0.001	0.0	0.0	0.0	0.0	0.0	0.0	8.419826725537946e-5	0.0012806080933868227	0.003243609892489863	0.008209455705942727	0.020444171891070135	0.0487307358575086	0.10584377515987287	0.19707781811595745	0.3051110894017816	0.4029721848167948	0.4778297006151668	0.5307213091100693	0.5670024686480647	0.5916242296706146	0.6081770849540159	0.6190891902668427	0.6259759048527559	0.6299132941162208	0.6316242758091037	0.6315895812888022	0.6301388092914784	0.6274939517363975	0.6238080947510731	0.6191920880070965	0.6137350563636722	0.607520774775316	0.6006407639009919	0.5932040757498759	0.5853431121212339	0.5772145624078026	0.5689948142198172
0.4958	41.4178	0.7635	0.9	0.001	239.5026619987486	7.231259315450424e-5	0.7880462815669912	0.0	0.0	0.0	0.0	0.0	0.0	83.58274673018572	0.02458500903229373	0.015411375547348399	0.00962704331736208	0.006000582069127785	0.0037351653792561056	0.0023232233072785387	0.0014445701573065647	0.0008984601286307044	0.0005595447596063115	0.000349810184828136	0.00022089466448302906	0.0001430454630792642	9.829893867994181e-5	7.63662591417509e-5	7.231259315450424e-5	8.555046715467334e-5	0.00012004600171519523	0.00018611935061798823	0.0003051148974889724	0.0005202326925464777	0.0009216864006395564	0.001706315793020386	0.0033206215799380656	0.006801073561276919	0.01454269513082824	0.03177496023707218	0.06813925552488857	0.1349024132884424	0.23162130188309835	0.3373427784121057
0.0882	0.2329	0.0043	0.4	0.0016102620275609393	0.30391953823131973	0.012920557026223847	0.02807216203941177	0.0	0.0	0.0	0.0	0.0	0.0	2.640216915373351	0.12438005486111824	0.08132514648752608	0.052541666574758276	0.033996986327653286	0.022533681923043503	0.015968802317755434	0.012971790940961231	0.012920557026223847	0.015820596251163818	0.022315989376851864	0.03379010637057224	0.052499523146685954	0.08153091486357725	0.124078731503617	0.1814728070309497	0.2506387375782398	0.32390507864009266	0.3926986139315889	0.4515772291093353	0.49904851761811103	0.5360901373303799	0.564572741436622	0.5863871579383917	0.603125712812718	0.6160319624175478	0.6260457972274627	0.6338685446569362	0.6400219760298625	0.6448950529347219	0.6487790257439927
88.1683	232.9097	4.2935	0.7333333333333333	0.001	22.122162910704493	1.3119130958622514e-5	0.017433288221999882	0.0	0.0	0.0	0.0	0.0	0.0	2.65274037018667	0.00014199720154478747	8.846715602978303e-5	5.539233777428089e-5	3.512746901910312e-5	2.2988835356333163e-5	1.617409739809194e-5	1.3119130958622514e-5	1.3148001900568924e-5	1.634659199602379e-5	2.3659949694551375e-5	3.731165592164697e-5	6.18384499865487e-5	0.00010648751177345372	0.00019084474359089347	0.00035838441892024653	0.0007097628177770807	0.0014855334291552316	0.003271158533459061	0.00749177873576864	0.017510560365755972	0.04052541071945524	0.08845274506145248	0.17057545782568134	0.27684815749834013	0.3805050404814855	0.46343626758129597	0.5234737373701566	0.5653790842078147	0.5944328077966823	0.6146625487458346
2.7881	0.0074	0.1358	0.1	0.001	0.002592943797404667	0.01917663926469093	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.002715397252214189	0.01917663926469093	0.03180037169476458	0.05948229508617839	0.11187724759084447	0.19375422270222467	0.29344840476058837	0.3887343582681864	0.4655889401027209	0.5222941662219136	0.5627046114367772	0.5912802210280591	0.6115579809722884	0.626051740195037	0.63649180519308	0.6440649709913391	0.6495909560098827	0.6536416620504536	0.6566200928531858	0.6588126899977542	0.6604244295111401	0.6616026848409216	0.6624536714014306	0.6630539120666383	0.6634583059763222	0.6637058450362152	0.6638236795086241	0.6638300112976613	0.6637361460318085	0.663547935611719	0.6632667748796207
0.0028	7.3653	135.7727	0.7333333333333333	0.04520353656360243	1000.0	1.5177682786863794e-5	621.0169418915616	0.0	0.0	0.0	0.0	0.0	0.0	2600.3999496673277	0.8169274529266082	0.7348337229872329	0.6324892241133562	0.5166280186574777	0.3989512154665523	0.291892023629971	0.20381934373365002	0.13717247057658144	0.08985854626916392	0.057771412367248844	0.03668026285346599	0.023100246648340383	0.014472370087071935	0.00903716597393989	0.005631528539625132	0.003504762596638737	0.0021794227296474825	0.0013545942956701025	0.0008416853021220403	0.0005229115050055205	0.00032487231757564897	0.00020189151276796746	0.00012557630515492256	7.829962442065116e-5	4.914583510887589e-5	3.140413107406658e-5	2.1047206402852763e-5	1.587266738534235e-5	1.5177682786863794e-5	2.006653199321635e-5
0.0043	0.0113	0.0157	0.26666666666666666	0.02807216203941177	0.7880462815669912	0.031095521728604324	0.18873918221350972	0.0	0.0	0.0	0.0	0.0	0.0	2.6026868978458753	0.74404351290816	0.6435605748873533	0.5286535087961549	0.41069250273796604	0.30230555455403524	0.21245974740567408	0.14423788451154249	0.09601080672484893	0.06397999903878303	0.04422723726782388	0.03378941526165107	0.031095521728604324	0.036225234043121994	0.0512599206388115	0.08052085400587301	0.12939361048365416	0.1997332740747932	0.2841558545008518	0.36831930523457557	0.4407543947848276	0.4976422544850285	0.5403188313906928	0.5717646104787057	0.594867217383827	0.6119044793400363	0.6245518365726075	0.6340112298175756	0.6411403157877551	0.6465529395238756	0.6506912235172628
4.2935	11.3419	15.6788	0.7666666666666667	0.001	35.62247890262442	3.208059223162091e-5	0.18873918221350972	0.0	0.0	0.0	0.0	0.0	0.0	2.647969464847383	0.0029021928659394955	0.0018043719207164004	0.0011214351537276223	0.0006969243256149969	0.00043323574038836696	0.0002696076045453009	0.00016828533924693112	0.00010587680665360122	6.798283311266039e-5	4.5900828133400455e-5	3.4672183357557113e-5	3.208059223162091e-5	3.851129727079248e-5	5.800132360099727e-5	0.00010165987052520295	0.00019666824895823732	0.0004091695587190946	0.0009022470475009732	0.0020821045476167093	0.004959641606062646	0.011995119073561275	0.02877363022685895	0.06585777400095168	0.13554144347470112	0.2364153443980507	0.34471984499420794	0.43644747892847763	0.5044383972000895	0.5521484565220275	0.5851417484350665
135.7727	0.3587	0.4958	0.16666666666666666	0.001	0.006723357536499335	0.00437279925707633	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0026937667475303525	0.00437279925707633	0.008687031606872826	0.01816198099352264	0.03879287295498396	0.08085025153691425	0.1542014974763195	0.25407262042848905	0.3574690110417377	0.44407554048632375	0.5085294680393896	0.5542092076808339	0.5861714361900904	0.6085845708847188	0.6244125864990455	0.6356755429452372	0.6437422531579894	0.6495470554628967	0.6537347940327454	0.6567553577079357	0.6589254577208433	0.6604695037318752	0.6615470712201001	0.6622716371069727	0.6627235245392753	0.6629589361151701	0.6630162997564274	0.6629207404720905	0.6626872281265828	0.6623227795594344	0.6618279791528159
0.1358	358.6638	495.8068	1.0	0.001	1000.0	1.022624722772881e-6	148.73521072935117	0.0	0.0	0.0	0.0	0.0	0.0	2620.400833327121	0.0842657527062435	0.054057085535224605	0.034272626881034766	0.021564024049432324	0.013501989059508902	0.008428099134249144	0.005250767168730443	0.00326731849655735	0.002031576320990284	0.00126261574438951	0.0007844813998019932	0.00048732143360876877	0.00030269123452507076	0.00018799868666383645	0.00011675986818061758	7.25149637621715e-5	4.503731780328039e-5	2.797434649047669e-5	1.7380684053427536e-5	1.080662289215067e-5	6.731923209558417e-6	4.21441144765512e-6	2.672289454723109e-6	1.7500163737739958e-6	1.237174517992194e-6	1.022624722772881e-6	1.0761037761122781e-6	1.4601370101189452e-6	2.3934808106911095e-6	4.428584740759783e-6
0.7635	0.0638	2.7881	0.4666666666666667	0.001	0.48939009184774934	0.0011948807963344642	0.02807216203941177	0.0	0.0	0.0	0.0	0.0	0.0	0.08376539177524515	0.016115453864258684	0.010081337409851012	0.006304601367603513	0.003958700536229622	0.0025220207145967566	0.001677027080742938	0.0012506661111524253	0.0011948807963344642	0.0016213857282930272	0.0029402046895943036	0.006229415163972667	0.014101807460294382	0.03237096515707209	0.07165821507611977	0.14344013746547493	0.24467719043145872	0.3514123457151584	0.44108843319632	0.507500211588564	0.5542216353003735	0.5866635177971117	0.609241261976503	0.6250603781043206	0.6362175347228014	0.6441222734170942	0.6497301402044336	0.6536963406435259	0.6564748502059929	0.6583826305761894	0.6596418249446497
763.5061	63.7804	0.0028	0.16666666666666666	0.001	0.006723357536499335	0.013481143601967668	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.08709893881619404	0.013481143601967668	0.02146608853377253	0.03396906355100843	0.05317839170123757	0.08179078009909618	0.12236003528300556	0.17582763889629957	0.23978574518465712	0.3082772975741185	0.374202391314534	0.43238482923046123	0.48072726143069866	0.5194582142531875	0.5499102088866417	0.5736745138273606	0.5922058429399673	0.606699818327106	0.6180922932963544	0.627099640608738	0.6342654135894574	0.6400013515035741	0.6446200296098221	0.6483597581940184	0.6514032057278897	0.6538912196988603	0.6559330650777981	0.6576140195095229	0.6590010249633458	0.6601469097093968	0.661093555857884
24.1442	0.002	88.1683	0.1	0.001	0.002592943797404667	0.011030980461445714	0.001	0.0	0.0	0.0	0.0	0.0	0.0	8.428907961433523e-5	0.011030980461445714	0.026854614064688965	0.062400974239629446	0.13026564121311507	0.23015381220137188	0.338882581498036	0.43164999429888756	0.5005626823475264	0.5488601909030133	0.5821388321884214	0.6050377504891841	0.6208183596247097	0.6316708716927925	0.6390562763785849	0.6439551221994224	0.6470305565097387	0.6487331227629566	0.6493683126562177	0.6491408316613404	0.6481842076716815	0.6465810767968958	0.6443775015108739	0.6415934972360183	0.638231233989593	0.6342819406314856	0.6297322465734354	0.6245704676923086	0.6187931178277122	0.6124116585491434	0.6054591606383137
0.0241	2.0169	0.0882	0.7	0.006723357536499335	92.36708571873861	0.0009751164972537106	1.2689610031679222	0.0	0.0	0.0	0.0	0.0	0.0	83.54233714246081	0.3414524301054709	0.243570294718905	0.1666467429485122	0.11046925665226304	0.07160312677476145	0.0457100869950336	0.028891799215221406	0.01814835206456639	0.011360461170644803	0.007104885675017256	0.004455406973770503	0.0028220320234331408	0.0018360045098773062	0.0012731342357546372	0.0010056709035293828	0.0009751164972537106	0.001181948964409804	0.0016929759139663139	0.0026747459654650942	0.004476732915189989	0.007820024789519216	0.014207441505141829	0.026735974918143328	0.05131038709194797	0.09688536591019999	0.1703641615513316	0.2654593524847783	0.3622411062380898	0.44389603220684404	0.5057114925335223
0.0102	0.8505	37.1803	0.8	0.017433288221999882	1000.0	8.812668967329981e-5	22.122162910704493	0.0	0.0	0.0	0.0	0.0	0.0	82.82715182608378	0.550564638998155	0.4320674182367036	0.32086576765426383	0.22685173351858517	0.15413164604692314	0.10165740623077184	0.0656610886628036	0.04181745095687996	0.026387639749471923	0.016552775477429043	0.010344520519453742	0.0064495103545400174	0.004015230948067344	0.00249758733445491	0.0015529380779701878	0.0009656660947658922	0.0006010732505334291	0.00037531972351933943	0.00023650260120443783	0.00015294873695238106	0.00010629484549877719	8.812668967329981e-5	0.00010021446972429536	0.00016045807667998437	0.0003212918474568066	0.0007187042411230349	0.0016981002350854976	0.004129181758005343	0.01015415680623542	0.024735862692148287
10.1815	850.5258	0.0372	0.7666666666666667	0.001	35.62247890262442	7.26702531816844e-5	0.02807216203941177	0.0	0.0	0.0	0.0	0.0	0.0	83.94220681593251	0.0012268997557252814	0.0007632990612077931	0.00047580012809987095	0.00029817662026952225	0.00018945084636820897	0.00012451691848885203	8.837346688270711e-5	7.26702531816844e-5	7.378572032359957e-5	9.19994404142524e-5	0.00013157786773176686	0.00020181379408791873	0.0003193111721725854	0.0005121750720919079	0.0008274124352598942	0.0013441125971534289	0.00219761376417223	0.0036255618043948994	0.006059106507784367	0.010307815948576347	0.01793015483546756	0.031910854020592426	0.05756401919459612	0.10247179461109157	0.17220779334749847	0.2616188823704601	0.35397726725979833	0.4338990003849079	0.49590005651829355	0.5415365524908017
321.9678	0.0269	1.1757	0.0	NaN	NaN	0.28965735434955725	0.001	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.28965735434955725	0.3903010371315219	0.47000241410903304	0.5276446122172204	0.5680010065569641	0.5961073879392529	0.6157787311865263	0.62965179419809	0.6394980295824325	0.646521925929367	0.6515437241488152	0.6551299253729389	0.6576757440275024	0.6594589558476617	0.6606755977096727	0.6614640188620166	0.6619213207399574	0.6621147259743646	0.6620895058911326	0.6618745332817605	0.6614861734129692	0.6609309991997854	0.6602076682715787	0.6593082016908325	0.6582188394115195	0.6569206055700196	0.6553896912078615	0.6535977489387298	0.6515121911062712	0.6490965883451917
0.322	26.896	0.0012	0.6	0.001	3.2903445623126686	0.002275774057922878	0.02807216203941177	0.0	0.0	0.0	0.0	0.0	0.0	84.26449970860375	0.03739084342676238	0.023585214832278382	0.01482925323134788	0.009342626796222735	0.005953866415947256	0.003917543138430708	0.002777560896824264	0.002275774057922878	0.002297568994265092	0.002846747893652711	0.004045227747701626	0.0061564042092697	0.009633213496128888	0.015190873888452283	0.023895424554503077	0.03723423654078996	0.05708545133967082	0.08544234966979351	0.1237548616796381	0.17197728847264993	0.22787075891387634	0.2873033838756199	0.3456143341427593	0.39911846471664975	0.44581209391752996	0.48520038974440943	0.5177393289684732	0.5443160759360428	0.5659157174624474	0.5834546900010228
0.0573	0.0048	0.2091	0.3	0.002592943797404667	0.11721022975334802	0.0156497539975245	0.02807216203941177	0.0	0.0	0.0	0.0	0.0	0.0	0.08285770804801522	0.17919250536599404	0.11953512125008571	0.07800691665373817	0.05035681218334305	0.03265808893825809	0.021958641060212766	0.01645868657589827	0.0156497539975245	0.020775992854966317	0.03589433960179886	0.0690834366840011	0.1303512662127735	0.22079791837469076	0.3231466557465294	0.41499480196416083	0.48616198782098363	0.5376207135423587	0.5739612919611095	0.5995616380865215	0.6176961539993834	0.6306411959614444	0.6399508634397908	0.6466885448995183	0.6515886175549259	0.6551636870464886	0.6577750515054809	0.6596794233017844	0.6610602405554751	0.662049021391449	0.6627400993105096
57.2549	4.7829	209.08	0.6333333333333333	0.001	5.298316906283709	1.5957861366350547e-5	0.02807216203941177	0.0	0.0	0.0	0.0	0.0	0.0	0.08394154350522247	0.00021836913563041998	0.0001357814774807009	8.459364331209803e-5	5.299138049156568e-5	3.3709923819356725e-5	2.2395348472225673e-5	1.6695294424898045e-5	1.5957861366350547e-5	2.169516023898568e-5	3.9510099016806005e-5	8.448586939181825e-5	0.00019531600925836194	0.0004707628948999735	0.0011629512707456548	0.00291276905250793	0.007322556309190854	0.018217650464951662	0.043706531170354196	0.09649323804072117	0.1841951726854429	0.29255298048015826	0.39385386166629255	0.4726852733100608	0.5288662627875858	0.567663241038822	0.5942527748577501	0.6124484507410675	0.6248411849320513	0.6331577023399653	0.6385504153748307
1.8106	0.1512	0.0066	0.2	0.001	0.010826367338740546	0.012702727746152224	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.08547107557152349	0.012702727746152224	0.013718143897824038	0.017946980668597214	0.026425499457493173	0.04114770072973963	0.06526911338083786	0.10283305500376087	0.15704118855088198	0.22676278720124884	0.30439941781560603	0.37931968133172766	0.4438827586861689	0.49560190454517505	0.5354364367968107	0.5655989823027828	0.588338750392018	0.605520911193065	0.618574254921105	0.6285585766865853	0.6362512461447967	0.6422217580718063	0.6468887338510626	0.6505615686628292	0.6534703576384374	0.6557873191844329	0.6576421648126707	0.6591331782676083	0.6603352465362988	0.6613057141121226	0.662088672852205
0.0018	151.2473	6.6117	0.7	0.0727895384398315	1000.0	1.2847012944124504e-5	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	83052.32244507133	0.8740760468217438	0.8117015716307272	0.728044622216311	0.6244191227533635	0.5079928591485616	0.3906931604522414	0.2847999283950198	0.19826793495304454	0.13313274545000034	0.08707158177785329	0.05591847781829429	0.03547832062955598	0.022332977517197275	0.013987570015841668	0.008732822836817958	0.005441247221759802	0.0033860978947032653	0.002105538293238856	0.0013086381344327375	0.0008131199854234389	0.0005051656229261569	0.00031385486368782316	0.00019505863646357175	0.00012134712810723602	7.569005863789275e-5	4.753518221456965e-5	3.0374889002609705e-5	2.024506559933817e-5	1.4812879632642943e-5	1.2847012944124504e-5
0.0022	0.0025	947.4635	0.5666666666666667	0.0727895384398315	148.73521072935117	0.0005051952747453565	5.298316906283709	0.0	0.0	0.0	0.0	0.0	0.0	1.1307691990756996	0.8502785931191443	0.7790946562552379	0.6865432096178717	0.5763018016588954	0.4578980248904136	0.3440553798232711	0.24566814071490484	0.16816570099132988	0.1114403719317059	0.07209616363605342	0.04578675100644678	0.028590365898921388	0.0174953937715596	0.01040039019697903	0.0059288376163744065	0.0032017319026103725	0.0016372744945033454	0.0008279480118040549	0.0005051952747453565	0.000559458922131339	0.0011083547791455163	0.002689639093447108	0.006774316014463112	0.01694361643679875	0.04088242124375246	0.09096231623839367	0.17556124145537913	0.28223193632366217	0.3836792889334693	0.4633590686067873
