mU	mW	eP	robustness	minRange	maxRange	min_CoRa	optimalRho	negative_sol	oscilations	other_errors	negative_CoRa	Greater_CoRa	not_same	steady_state	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
0.4217	2.3714	0.0133	0.13333333333333333	8.531678524172808	35.62247890262442	0.005746612097252073	13.73823795883263	0.0	0.0	0.0	0.0	0.0	0.0	5.651807230230588	0.9999998465450015	0.9999997528437236	0.999999601874776	0.9999993585537885	0.9999989661683057	0.9999983326703089	0.9999973086861237	0.9999956494076572	0.9999929503243398	0.9999885324576214	0.9999812281638193	0.9999689526263873	0.9999477642859826	0.9999095440769473	0.9998352935740261	0.9996710815184454	0.9992067548793423	0.9968842900488873	0.7529497540370352	0.006786469520967032	0.005746612097252073	0.010657063831349359	0.02878067302191213	0.15305886565898075	0.8215998144707681	0.9688104401910206	0.9890868805235634	0.9949553153889168	0.9973440369542641	0.9985023570066722
0.075	0.0133	0.075	0.06666666666666667	0.7880462815669912	1.2689610031679222	0.03453827051878254	1.2689610031679222	0.0	0.0	0.0	0.0	0.0	0.0	0.1739974063039832	0.9993519029976324	0.998951042851159	0.998297495722346	0.9972233078922107	0.9954355938647762	0.9924003157848197	0.9870795310390682	0.9772672523156224	0.9576861060676319	0.913834308279341	0.8025680700582623	0.5443887778725729	0.2505112852941644	0.10742030740280917	0.0530305956512241	0.03453827051878254	0.1313554834517324	0.9757449105281036	0.9956984890683325	0.9984040926680908	0.9992394087839623	0.9995928547803623	0.9997682316760909	0.9998633914692878	0.9999178161695188	0.999949946904239	0.9999692870118729	0.9999810676679206	0.9999882965755165	0.9999927526371802
74.9894	13.3352	74.9894	0.2	0.18873918221350972	2.043359717856942	3.5506320458420307e-5	1.2689610031679222	0.0	0.0	0.0	0.0	0.0	0.0	0.1777496222670066	0.9999991260169537	0.9999985826519099	0.9999976913887096	0.9999962127560189	0.9999937138592444	0.9999893608458755	0.9999813876601141	0.9999654861018992	0.9999285993892295	0.9998134632094247	0.9990391067025213	0.021706425331895315	0.0004665156583455776	0.000128792296619836	5.669850420551009e-5	3.5506320458420307e-5	0.00018536800454093354	0.9999733502243675	0.999995607904728	0.9999983879562282	0.9999992344682372	0.9999995908649513	0.9999997672903467	0.9999998628992179	0.9999999175418801	0.9999999497877783	0.9999999691923167	0.9999999810104012	0.9999999882615974	0.9999999927311416
2.3714	0.4217	0.0024	0.1	0.30391953823131973	0.7880462815669912	0.030328380927525322	0.30391953823131973	0.0	0.0	0.0	0.0	0.0	0.0	0.18078943477647244	0.9999726393837941	0.9999556327624518	0.9999277436149556	0.9998814916278053	0.9998033730286935	0.9996674322189886	0.9994188833667033	0.9989248307541889	0.9977866702449919	0.9942978998679118	0.9728573997732337	0.2613673021058862	0.030328380927525322	0.03394066095949437	0.06348979918846459	0.14991776365380782	0.399061045279086	0.7442056175824686	0.9026480627932785	0.9563822944043637	0.9777377046655348	0.9877085523810973	0.9928913690463969	0.9957732637601655	0.9974443274287842	0.9984388268094092	0.9990403161823129	0.9994077706026385	0.999633652218284	0.999773043590246
0.0024	421.6965	2.3714	0.0	NaN	NaN	0.9999999720158337	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.999999999999974	0.9999999999999566	0.9999999999999263	0.9999999999998831	0.9999999999998137	0.999999999999701	0.9999999999995189	0.9999999999992241	0.9999999999987517	0.9999999999979888	0.999999999996758	0.9999999999947814	0.999999999991596	0.9999999999864597	0.9999999999782029	0.9999999999649052	0.9999999999434851	0.9999999999089885	0.9999999998534443	0.9999999997640019	0.9999999996199602	0.9999999993879712	0.9999999990143202	0.9999999984123992	0.9999999974425006	0.9999999958790329	0.999999993357131	0.9999999892849551	0.9999999826983931	0.9999999720158337
0.0037	0.6494	0.6494	0.13333333333333333	239.5026619987486	1000.0	0.0012462072850077006	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	175.01919366518942	0.9999999821383282	0.9999999712378319	0.9999999536848573	0.999999925419161	0.9999998799018409	0.9999998066015305	0.9999996885545286	0.9999994984308644	0.9999991921858175	0.999998698801688	0.99999790367689	0.999996621637765	0.999994552854547	0.9999912089983956	0.9999857949334715	0.9999769975471082	0.9999626229628108	0.9999389235449401	0.999899276693228	0.9998313564184167	0.9997103612626834	0.9994802561812444	0.9989903958684357	0.9977067187090861	0.9924530286461893	0.8956495948351277	0.025688934312435366	0.004482648261236579	0.0017958405574074352	0.0012462072850077006
3.6517	649.3816	649.3816	0.1	239.5026619987486	1000.0	1.2465015336145105e-6	1000.0	0.0	0.0	1.0	0.0	0.0	0.0	177.82936641756274	0.9999999999822554	0.9999999999714196	0.9999999999539785	0.9999999999259008	0.9999999998806725	0.9999999998078433	0.9999999996905616	0.9999999995016556	0.9999999991973749	0.9999999987071444	0.9999999979170974	0.9999999966432085	0.9999999945875035	0.999999991265759	0.9999999858869099	0.9999999771471384	0.9999999628677715	0.9999999393281146	0.9999998999559647	0.9999998325263035	0.999999712460291	0.9999994842780501	0.9999989989517928	0.999997727949864	0.9999924992697277	0.999867755685337	2.965752974347532e-5	NaN	1.8337590751232761e-6	1.2465015336145105e-6
115.4782	0.0205	0.0205	0.06666666666666667	0.001	0.0016102620275609393	0.03818086476287587	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.00017846212390700797	0.03818086476287587	0.07826299513617115	0.7205307188484532	0.9702291840277995	0.9910145737890236	0.9960775984483703	0.9979911091569464	0.9988839049305368	0.9993513324365706	0.9996130079485092	0.9997654949660888	0.9998565493322956	0.9999117407268066	0.9999455045197272	0.9999662780381754	0.9999791044231334	0.9999870413140466	0.9999919592981383	0.9999950092314842	0.9999969016670728	0.9999980762755489	0.9999988054859632	0.9999992582449463	0.9999995393800665	0.999999713955905	0.9999998223651211	0.9999998896870144	0.9999999314942719	0.9999999574569786	0.9999999735801379
0.1155	20.5353	20.5353	0.13333333333333333	239.5026619987486	1000.0	3.94167144453937e-5	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	177.77787422494845	0.9999999994388039	0.9999999990963121	0.9999999985448162	0.9999999976567232	0.9999999962266088	0.9999999939235715	0.9999999902146273	0.9999999842411079	0.9999999746191555	0.9999999591175126	0.9999999341333905	0.9999998938499548	0.9999998288432175	0.9999997238015723	0.9999995537088618	0.9999992773358688	0.9999988257870954	0.9999980814065768	0.999996836366829	0.999994704091118	0.9999909073642299	0.9999836918962436	0.9999683456935056	0.9999281602903978	0.9997629200595282	0.9958650888811595	0.0009346356793973994	0.000147602749162575	5.7967964075654306e-5	3.94167144453937e-5
0.6494	0.0037	115.4782	0.06666666666666667	0.04520353656360243	0.0727895384398315	0.05157013159534776	0.0727895384398315	0.0	0.0	0.0	0.0	0.0	0.0	0.005599614900242156	0.9569517161237308	0.926578058330052	0.8719029794814106	0.7735593710786748	0.6128704188813382	0.4128795012872919	0.24410431959401843	0.13817983187128743	0.07898495650082381	0.05157013159534776	0.9999900382719891	0.9999977999663672	0.9999991262941232	0.9999995708161193	0.999999766631577	0.9999998659861301	0.9999999206051573	0.9999999520898187	0.9999999707667154	0.9999999820418425	0.9999999889223565	0.9999999931491714	0.999999995756472	0.9999999973689215	0.9999999983676735	0.9999999989869189	0.999999999371111	0.9999999996095362	0.9999999997575482	0.9999999998494482
649.3816	3.6517	0.1155	0.16666666666666666	0.006723357536499335	0.04520353656360243	0.0011726532665274558	0.017433288221999882	0.0	0.0	0.0	0.0	0.0	0.0	0.005624276954994742	0.9998510325509133	0.9996788683061988	0.9990739318571419	0.9928559338632292	0.013203753835036592	0.0015426743380242236	0.0011726532665274558	0.002125444411608441	0.00796992016397358	0.40730055623995753	0.9908741629447952	0.9978799496111175	0.9991474357175283	0.9995790354784791	0.9997705111426277	0.9998680280607312	0.9999217512560368	0.9999527586173558	0.999971166380418	0.9999822842017017	0.9999890706620729	0.9999932404229832	0.9999958128284469	0.9999974037864677	0.9999983892821201	0.9999990003235025	0.9999993794177199	0.9999996146980102	0.9999997607556703	0.9999998514386219
20.5353	0.1155	3.6517	0.13333333333333333	0.010826367338740546	0.04520353656360243	0.0029714958366765954	0.04520353656360243	0.0	0.0	0.0	0.0	0.0	0.0	0.005585998659453163	0.9955512942791739	0.9906131773359226	0.9746413861788965	0.8733044840624169	0.2117784803877436	0.0338480812714782	0.011446359406684257	0.005261817913328917	0.0029714958366765954	0.2150618950434804	0.9997030729638093	0.9999324848801603	0.9999729556861715	0.9999866646481782	0.99999273466151	0.9999958232363134	0.9999975239444503	0.999998505272592	0.9999990877526443	0.9999994395221176	0.9999996542342094	0.999999786153679	0.9999998675355416	0.9999999178671689	0.9999999490440997	0.9999999683747774	0.9999999803676206	0.9999999878108261	0.9999999924314164	0.9999999953002093
0.0205	115.4782	0.0037	0.0	NaN	NaN	0.9999952924250683	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.9999999999968491	0.9999999999949245	0.9999999999918298	0.9999999999868497	0.9999999999788183	0.9999999999658891	0.9999999999450803	0.999999999911563	0.999999999857588	0.9999999997706811	0.999999999630731	0.9999999994053606	0.9999999990424369	0.9999999984579742	0.9999999975166646	0.999999996000454	0.9999999935578653	0.9999999896217691	0.999999983276103	0.9999999730383984	0.9999999565022716	0.9999999297425528	0.9999998863070257	0.9999998154581633	0.9999996989770432	0.9999995050016456	0.9999991751599627	0.9999985947341532	0.9999975133964306	0.9999952924250683
0.0087	0.0087	1.5399	0.06666666666666667	5.298316906283709	8.531678524172808	0.03314462379570489	8.531678524172808	0.0	0.0	0.0	0.0	0.0	0.0	0.9778280330433777	0.9998486496966742	0.9997561143737327	0.999606833862823	0.9993657402383835	0.9989754366327934	0.9983421135665562	0.9973092979176793	0.9956120304813773	0.9927884822821387	0.9879990782560119	0.9796233675471763	0.9642734090298604	0.9341590441724119	0.8699197416438201	0.7276865702026734	0.47632065783015626	0.23994049016275507	0.11523057355100337	0.05921190973542881	0.03314462379570489	0.9160890696641099	0.9994522705501309	0.9998599237731953	0.9999417907384441	0.9999708192212823	0.9999839642534575	0.9999907365385898	0.9999944929133643	0.9999966698869566	0.9999979655066369
8.6596	8.6596	0.0015	0.1	1.2689610031679222	3.2903445623126686	0.021061046073800927	1.2689610031679222	0.0	0.0	0.0	0.0	0.0	0.0	1.0174559595352202	0.9999997629725634	0.9999996178456199	0.9999993833885948	0.9999990038590189	0.9999983875100382	0.9999973813525	0.9999957249818113	0.9999929607623659	0.9999882440360898	0.9999798962195708	0.9999641933864599	0.9999313931706921	0.9998484360180078	0.9995346392032328	0.9949968516234234	0.021061046073800927	0.031739165263212125	0.05876338915668973	0.11933557670893119	0.26327367241239025	0.5342616106017742	0.7808403294361297	0.8994179910306968	0.9495020289694801	0.972593927865887	0.9843438465838822	0.9907658386882743	0.9944452421872481	0.9966177389049993	0.9979250552519456
273.842	0.2738	48.6968	0.16666666666666666	0.0016102620275609393	0.010826367338740546	0.0009198640265529705	0.010826367338740546	0.0	0.0	0.0	0.0	0.0	0.0	0.0009963378703193592	0.4519897372261341	0.02694416804957111	0.0069926284535646735	0.002900325295614336	0.0014588209257684402	0.0009198640265529705	0.9999393949422573	0.9999920710071746	0.999997239139245	0.9999987168983144	0.9999993216040763	0.9999996164156227	0.999999774782456	0.9999998648196755	0.9999999177840676	0.9999999495942954	0.9999999689446768	0.9999999808086439	0.9999999881180801	0.9999999926350588	0.9999999954316036	0.9999999971650014	0.9999999982402191	0.9999999989074625	0.9999999993216304	0.9999999995787715	0.9999999997384251	0.9999999998375592	0.9999999998991279	0.9999999999373521
0.2738	273.842	0.0487	0.03333333333333333	1000.0	1000.0	0.055466482282740405	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	997.325428075024	0.9999999999925233	0.9999999999879506	0.9999999999805953	0.9999999999687584	0.9999999999496876	0.999999999918992	0.9999999998695462	0.9999999997899383	0.9999999996617298	0.9999999994552699	0.99999999912276	0.9999999985871971	0.9999999977244769	0.9999999963344246	0.9999999940938489	0.9999999904801722	0.9999999846461914	0.9999999752129065	0.999999959920957	0.9999999350300786	0.9999998942460446	0.999999826701351	0.9999997128726126	0.9999995155045224	0.9999991567852524	0.9999984508156293	0.9999968523909998	0.9999921089535546	0.9999647957359246	0.055466482282740405
0.0487	0.0487	0.0087	0.1	2.043359717856942	5.298316906283709	0.035239127817506495	3.2903445623126686	0.0	0.0	0.0	0.0	0.0	0.0	0.98977184201866	0.9999613507061984	0.9999376960143568	0.9998994962864598	0.9998376996813897	0.9997374469664935	0.9995738499937231	0.999305266066093	0.9988586838403868	0.9981012967146548	0.9967746923041282	0.9943245645478475	0.9893806506599767	0.9777690574345645	0.9420285144406328	0.7727848768373454	0.26092476058315334	0.06928661055255908	0.035239127817506495	0.03889772734463939	0.10590230384480641	0.5681196388032368	0.92479058735692	0.9769604533392587	0.9900163179402081	0.9949169928448919	0.9971866939556416	0.998368765037178	0.9990282234253406	0.9994116609639708	0.9996403023568168
48.6968	48.6968	8.6596	0.16666666666666666	1.2689610031679222	8.531678524172808	3.6502445969320986e-5	3.2903445623126686	0.0	0.0	0.0	0.0	0.0	0.0	0.9999720197554798	0.9999999578326882	0.9999999320144829	0.9999998903043136	0.9999998227853875	0.9999997131354573	0.9999995341364253	0.9999992394588203	0.9999987476796037	0.9999979085060644	0.9999964232306491	0.999993629058983	0.999987791510157	0.9999730214155744	0.9999170808218205	0.999096880295543	0.0006000949699203825	7.777825272794145e-5	3.6502445969320986e-5	4.1477593810526686e-5	0.00014579795141702955	0.9792281779621562	0.9999024617254841	0.9999750817650572	0.999989647318465	0.9999948105084777	0.9999971483108834	0.9999983526777151	0.9999990206838929	0.9999994078148977	0.9999996382127193
1.5399	0.0015	0.2738	0.0	NaN	NaN	0.1500285023914393	0.010826367338740546	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.7528580002986536	0.6205914224262008	0.46268692150449947	0.3136021001021249	0.2008821018686071	0.1500285023914393	0.99126581978148	0.9986924743147793	0.9995323371158392	0.9997803457797564	0.9998832612503306	0.9999338060211125	0.9999610718257801	0.9999766120242537	0.9999857673076133	0.9999912710001236	0.9999946208305504	0.9999966753719496	0.9999979414566705	0.9999987239565092	0.9999992084584157	0.9999995087870602	0.9999996950824607	0.9999998106926994	0.9999998824568742	0.9999999270114127	0.9999999546758119	0.9999999718540604	0.9999999825213284	0.9999999891456206
0.0015	1.5399	273.842	0.0	NaN	NaN	0.5220665606163555	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.9999999987072528	0.9999999979183369	0.9999999966479675	0.9999999946023312	0.999999991308296	0.9999999860039706	0.9999999774624324	0.9999999637078623	0.99999994155821	0.9999999058883646	0.9999998484425264	0.9999997559188637	0.9999996068774909	0.9999993667416873	0.9999989796963923	0.9999983555076254	0.999997347682018	0.999995718433381	0.9999930778330581	0.9999887810464756	0.9999817442820151	0.9999700999109897	0.9999505027861836	0.9999165984614566	0.999855205012013	0.9997351523001147	0.9994665155807789	0.9986889225653917	0.9945481225142176	0.5220665606163555
0.0019	0.0392	16.5482	0.13333333333333333	57.36152510448679	239.5026619987486	0.005990998011665746	239.5026619987486	0.0	0.0	0.0	0.0	0.0	0.0	20.432216117141238	0.9999977235744516	0.9999963341678876	0.9999940965557742	0.999990492626873	0.9999846873155237	0.999975333946985	0.9999602588291663	0.9999359482584282	0.9998967091550117	0.9998332827087975	0.9997305206883247	0.9995634021634648	0.9992894952708639	0.9988369410470337	0.998076481943689	0.9967644958804006	0.9944013930093922	0.9898315774630725	0.9798739343533608	0.9532319099246723	0.8532721168707589	0.4543122830931306	0.11755373051726574	0.039877906318082953	0.017782641305790544	0.009183496015990025	0.005990998011665746	0.999886309653184	0.9999806137219125	0.9999928245246039
1.911	39.2419	0.0165	0.16666666666666666	22.122162910704493	148.73521072935117	0.0025896578522604805	35.62247890262442	0.0	0.0	0.0	0.0	0.0	0.0	20.630290790152515	0.9999999974568081	0.9999999959045446	0.9999999934046176	0.9999999893780732	0.999999982891395	0.9999999724393595	0.9999999555908514	0.9999999284135838	0.9999998845294829	0.9999998135480475	0.9999996984230723	0.9999995108759442	0.9999992031614239	0.9999986924184604	0.9999978286114388	0.9999963220202369	0.9999935567624478	0.9999880220638925	0.9999750985948271	0.9999341894674036	0.999645848922824	0.0068273262801223054	0.0025896578522604805	0.0047810490966890325	0.010752454320962298	0.034410532697484335	0.2737340274785372	0.9165158365234636	0.9818598369055713	0.9930173092035182
60.4296	0.0012	523.2991	0.0	NaN	NaN	0.9999997875894278	0.001	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.9999997875894278	0.9999998974881246	0.9999999447628981	0.9999999684395144	0.9999999813573011	0.9999999887699541	0.9999999931550747	0.9999999957978647	0.999999997408914	0.9999999983979659	0.9999999990078275	0.9999999993848896	0.9999999996184085	0.999999999763174	0.999999999852985	0.9999999999087241	0.9999999999433291	0.9999999999648099	0.9999999999781465	0.999999999986438	0.9999999999915742	0.9999999999947686	0.9999999999967449	0.9999999999979803	0.9999999999987474	0.9999999999992154	0.9999999999995189	0.9999999999996966	0.9999999999998137	0.9999999999998744
0.0604	1.2409	0.5233	0.16666666666666666	35.62247890262442	239.5026619987486	0.0009183971664025864	92.36708571873861	0.0	0.0	0.0	0.0	0.0	0.0	20.545401724273486	0.9999999198840299	0.9999998709846579	0.9999997922317067	0.9999996653872696	0.9999994610527028	0.9999991318082548	0.9999986010875695	0.9999977450576429	0.9999963625068542	0.9999941265593966	0.9999905001887311	0.999984592874944	0.9999749013929069	0.9999588177923135	0.9999316223548651	0.9998842087088022	0.9997972436494302	0.9996234030865792	0.9992185518302797	0.9979458137877225	0.9892927990040117	0.11843630487440865	0.004788195301412931	0.00148065567645223	0.0009183971664025864	0.001486240081687791	0.02823649012214946	0.9965273695728906	0.9993946206033104	0.9997749092454524
0.3398	0.007	0.0029	0.0	NaN	NaN	0.14803888115848243	0.11721022975334802	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.9912852785310392	0.9855273222130286	0.9755160178556115	0.9573632404876777	0.9224809945824892	0.851144794384655	0.7055064893901171	0.47342353025466666	0.2647453597456981	0.16059338319923608	0.14803888115848243	0.26594698017772334	0.6123473287942954	0.8658108849133387	0.9466070563245444	0.974575789906551	0.9864997713595122	0.9923660276585521	0.9955209319490379	0.997313381869096	0.9983668321800303	0.9989990634668294	0.9993834529499395	0.999619044686905	0.9997641608395333	0.9998538245053762	0.9999093320744343	0.9999437358689919	0.9999650752779192	0.9999783174222147
339.8208	6.9783	2.9427	0.16666666666666666	0.02807216203941177	0.18873918221350972	0.00017750973005293484	0.11721022975334802	0.0	0.0	0.0	0.0	0.0	0.0	0.020531681347071923	0.9999841677764382	0.999972790750387	0.9999511149858685	0.9999048096509526	0.9997825176400497	0.999269209767472	0.9855742072681863	0.0025092681181713918	0.00042918766001291464	0.00018994312345555332	0.00017750973005293484	0.0006401949675345772	0.9940389504923393	0.9997822320561782	0.9999373335577469	0.9999728942708168	0.9999861570769422	0.9999923178524538	0.9999955375030118	0.999997338400051	0.9999983873871003	0.9999990136190843	0.9999993931500643	0.9999996253128853	0.9999997681466478	0.9999998563352549	0.9999999109048927	0.99999994471783	0.9999999656870973	0.9999999786981405
